Produto,Quantidade,Preço Unitário,Total,Linha de Produto,Tipo de Cliente,Gênero,Cidade
Leite,7,10.695067353738722,74.86547147617105,Bebidas,Novo,Masculino,Belo Horizonte
,,49.64219745985826,148.92659237957477,Higiene,VIP,Feminino,Belo Horizonte
Feijão,5,4.366434910371957,21.832174551859787,Alimentos,VIP,Feminino,Porto Alegre
Óleo,,45.136870023355975,135.41061007006792,Alimentos,Regular,Feminino,Curitiba
Feijão,4,22.318803545734415,89.27521418293766,Alimentos,Regular,Feminino,Rio de Janeiro
Macarrão,8,15.478984628201655,123.83187702561324,Higiene,Novo,Outro,Rio de Janeiro
Arroz,,1.5230440352812349,9.13826421168741,Alimentos,Novo,Masculino,São Paulo
Sal,1,5.124844534401922,5.124844534401922,Higiene,Novo,Masculino,Rio de Janeiro
,1,21.46463559181236,21.46463559181236,Alimentos,VIP,Feminino,Porto Alegre
Leite,9,14.275843919141217,128.48259527227094,Bebidas,Regular,Outro,Curitiba
Leite,8,6.4057292330799935,51.24583386463995,Alimentos,Regular,Masculino,Porto Alegre
Pão,4,1.064759957607503,4.259039830430012,Higiene,Regular,Feminino,Belo Horizonte
Pão,7,36.76397118448593,257.34779829140155,Alimentos,Regular,Masculino,Belo Horizonte
Óleo,1,27.268398356376487,27.268398356376487,Bebidas,VIP,Feminino,Belo Horizonte
Óleo,4,7.922135155317357,31.68854062126943,Higiene,VIP,Masculino,Porto Alegre
Leite,,12.841950444829443,25.683900889658887,Bebidas,VIP,Feminino,Porto Alegre
Arroz,4,36.64612906217411,146.58451624869645,Higiene,Novo,Outro,Rio de Janeiro
Arroz,7,37.21766440798401,260.5236508558881,Limpeza,Regular,Feminino,Porto Alegre
,8,21.61142770677084,172.89142165416672,Higiene,Regular,Feminino,Belo Horizonte
,5,45.23277533451177,226.16387667255884,Alimentos,VIP,Masculino,Curitiba
,1,41.140941402263316,41.140941402263316,Alimentos,Novo,Masculino,Porto Alegre
Açúcar,9,42.15900906248568,379.4310815623711,Bebidas,Novo,Feminino,São Paulo
,6,27.25369003785896,163.52214022715376,Limpeza,VIP,Outro,Curitiba
Arroz,5,3.825846045296828,19.12923022648414,Bebidas,Regular,Outro,Porto Alegre
Sal,4,19.082431764781326,76.3297270591253,Limpeza,VIP,Outro,Porto Alegre
,1,30.385621509414175,30.385621509414175,Higiene,VIP,Outro,Rio de Janeiro
Feijão,1,38.9067407151097,38.9067407151097,Alimentos,Novo,Outro,Belo Horizonte
Legumes,4,21.78909163712233,87.15636654848932,Higiene,Novo,Outro,Rio de Janeiro
Pão,2,43.836759233995906,87.67351846799181,Higiene,VIP,Masculino,Belo Horizonte
,7,,245.75991276807045,Alimentos,Regular,Outro,São Paulo
Açúcar,4,35.63501156948526,142.54004627794103,Limpeza,VIP,Masculino,São Paulo
Arroz,1,38.7623725131818,38.7623725131818,Limpeza,Regular,Outro,Curitiba
Fruta,4,21.36438814878543,85.45755259514172,Bebidas,Regular,Masculino,São Paulo
Sal,4,,111.74955334869499,Bebidas,Novo,Outro,São Paulo
Macarrão,4,4.852533779959182,19.410135119836728,Higiene,Regular,Masculino,Curitiba
Leite,8,38.22677314427815,305.8141851542252,Bebidas,Novo,Feminino,São Paulo
Feijão,9,26.026834272601974,234.24150845341777,Bebidas,Regular,Masculino,Rio de Janeiro
Legumes,6,21.06704303184025,126.4022581910415,Alimentos,VIP,Outro,Rio de Janeiro
Açúcar,9,32.592039251466275,293.3283532631965,Higiene,Regular,Masculino,Curitiba
,,10.077855610031522,60.467133660189134,Limpeza,Novo,Masculino,São Paulo
Leite,,3.737897868365134,33.6410808152862,Alimentos,Regular,Outro,São Paulo
Pão,5,21.937061137680875,109.68530568840437,Limpeza,Regular,Masculino,Belo Horizonte
Feijão,2,35.695056461897984,71.39011292379597,Limpeza,Regular,Masculino,São Paulo
Sal,6,29.321754854894408,175.93052912936645,Limpeza,Novo,Feminino,Belo Horizonte
Legumes,3,9.156160293359175,27.468480880077525,Limpeza,Novo,Masculino,São Paulo
Leite,1,11.7250385275423,11.7250385275423,Bebidas,Regular,Masculino,Rio de Janeiro
Fruta,3,48.28378138419231,144.85134415257693,Higiene,VIP,Feminino,Rio de Janeiro
Fruta,9,18.92764447801522,170.348800302137,Higiene,Novo,Outro,Porto Alegre
Arroz,3,,45.78583462641665,Higiene,VIP,Masculino,São Paulo
Macarrão,3,18.044158041147146,54.13247412344144,Limpeza,Regular,Masculino,São Paulo
,8,16.953588608318732,135.62870886654986,Alimentos,VIP,Feminino,Rio de Janeiro
Açúcar,3,,91.96974610668177,Alimentos,Regular,Feminino,Porto Alegre
Pão,9,34.50929870091471,310.5836883082324,Higiene,Regular,Feminino,Porto Alegre
,3,,106.41186722711828,Higiene,VIP,Outro,Porto Alegre
,7,1.5575560217040856,10.902892151928599,Alimentos,Regular,Feminino,Belo Horizonte
Sal,6,12.808557468193861,76.85134480916317,Limpeza,Regular,Masculino,Belo Horizonte
Óleo,4,35.70290153296806,142.81160613187225,Limpeza,Regular,Feminino,Curitiba
Pão,6,41.96803050697564,251.80818304185382,Higiene,Novo,Masculino,Porto Alegre
Legumes,7,32.40307210838439,226.82150475869076,Bebidas,Novo,Feminino,São Paulo
Pão,6,,130.2450581972824,Limpeza,Regular,Feminino,Belo Horizonte
Sal,1,,39.34237992108043,Bebidas,VIP,Feminino,São Paulo
Óleo,2,5.0684986044119915,10.136997208823983,Limpeza,Novo,Outro,Porto Alegre
Fruta,7,2.8863483596229216,20.20443851736045,Limpeza,VIP,Feminino,Belo Horizonte
Fruta,8,39.439538608613425,315.5163088689074,Higiene,Novo,Feminino,São Paulo
Óleo,,29.482176843745737,265.33959159371165,Limpeza,Novo,Outro,Porto Alegre
Feijão,9,43.848947794586,394.64053015127405,Bebidas,Novo,Outro,Rio de Janeiro
Pão,1,35.326787078400784,35.326787078400784,Limpeza,Novo,Outro,Curitiba
,8,,253.3986668472267,Bebidas,VIP,Masculino,Rio de Janeiro
Feijão,9,35.65590933421512,320.90318400793603,Bebidas,VIP,Masculino,Curitiba
Pão,8,33.16996048128454,265.3596838502763,Limpeza,Novo,Masculino,São Paulo
Óleo,,49.2177878772381,147.6533636317143,Limpeza,Novo,Outro,Rio de Janeiro
Sal,8,,177.28077259937896,Higiene,VIP,Feminino,Belo Horizonte
Leite,5,5.824852794793434,29.124263973967167,Alimentos,Regular,Masculino,Belo Horizonte
Fruta,,15.293666627975664,15.293666627975664,Alimentos,Novo,Masculino,Rio de Janeiro
Sal,1,12.19044545969601,12.19044545969601,Limpeza,VIP,Feminino,Belo Horizonte
Macarrão,3,34.473114726718045,103.41934418015413,Limpeza,Novo,Feminino,Porto Alegre
Arroz,2,11.803893467252484,23.60778693450497,Bebidas,Regular,Outro,Belo Horizonte
Óleo,6,16.03099671996835,96.1859803198101,Higiene,VIP,Feminino,Curitiba
Legumes,,20.818491705520458,124.91095023312275,Limpeza,Novo,Feminino,Belo Horizonte
Pão,7,13.807086182645763,96.64960327852035,Limpeza,Novo,Masculino,Curitiba
Sal,2,46.7838280717532,93.5676561435064,Alimentos,VIP,Feminino,Belo Horizonte
Óleo,8,3.9616295870306546,31.693036696245237,Limpeza,Novo,Outro,Porto Alegre
Legumes,,44.592654203031074,356.7412336242486,Limpeza,Novo,Masculino,Porto Alegre
Feijão,2,22.621484320295604,45.24296864059121,Limpeza,Novo,Outro,São Paulo
Pão,3,47.45285645655327,142.35856936965982,Limpeza,VIP,Feminino,Curitiba
Óleo,2,47.94951573137638,95.89903146275276,Alimentos,Novo,Masculino,Rio de Janeiro
,2,6.297283148150671,12.594566296301341,Alimentos,VIP,Masculino,Rio de Janeiro
Sal,6,28.652802078449078,171.91681247069448,Limpeza,Novo,Feminino,Belo Horizonte
Sal,2,45.2243004751514,90.4486009503028,Limpeza,Novo,Feminino,Belo Horizonte
,4,25.11274421968298,100.45097687873192,Higiene,VIP,Feminino,Porto Alegre
Legumes,7,14.400123790682485,100.8008665347774,Alimentos,VIP,Feminino,Rio de Janeiro
Legumes,2,34.601054206343015,69.20210841268603,Higiene,Novo,Outro,Curitiba
Pão,5,9.22753165350158,46.1376582675079,Bebidas,VIP,Outro,Curitiba
Pão,9,8.431134860759,75.880213746831,Limpeza,Regular,Masculino,Belo Horizonte
Leite,7,25.648717175682222,179.54102022977554,Alimentos,Regular,Outro,Belo Horizonte
Óleo,,10.634411421027936,42.537645684111745,Alimentos,Regular,Masculino,Belo Horizonte
Legumes,8,49.52483808423968,396.19870467391746,Bebidas,VIP,Feminino,São Paulo
Pão,5,41.60472139947881,208.02360699739407,Alimentos,Novo,Feminino,Belo Horizonte
Óleo,8,49.93815971673679,399.50527773389433,Bebidas,Novo,Masculino,Porto Alegre
Leite,,46.1744570801236,92.3489141602472,Alimentos,Novo,Feminino,Rio de Janeiro
,6,38.802133820359735,232.81280292215843,Alimentos,VIP,Outro,Rio de Janeiro
,2,35.1850901118689,70.3701802237378,Limpeza,Regular,Masculino,Curitiba
Pão,,,148.93509034979473,Alimentos,VIP,Outro,São Paulo
Fruta,3,,6.1103195276016775,Alimentos,Novo,Feminino,Curitiba
Pão,6,24.11797621300161,144.70785727800967,Higiene,VIP,Masculino,São Paulo
,6,21.884770848460022,131.30862509076013,Bebidas,Novo,Masculino,Porto Alegre
Pão,9,34.62485254026414,311.6236728623773,Alimentos,Novo,Masculino,Porto Alegre
Macarrão,,11.12037845599329,66.72227073595974,Limpeza,Regular,Outro,São Paulo
Pão,7,27.055381724461395,189.38767207122976,Alimentos,Regular,Feminino,São Paulo
Fruta,2,9.772392679202355,19.54478535840471,Higiene,Regular,Feminino,Rio de Janeiro
Óleo,8,34.05113698289598,272.40909586316786,Higiene,VIP,Masculino,São Paulo
Macarrão,4,34.39504622360235,137.5801848944094,Alimentos,Novo,Feminino,Curitiba
,6,27.303222925908802,163.81933755545282,Alimentos,Regular,Masculino,Curitiba
Pão,2,31.963521512929233,63.92704302585847,Alimentos,VIP,Masculino,Curitiba
,1,16.30908420542874,16.30908420542874,Higiene,Novo,Masculino,Porto Alegre
Fruta,9,,105.31138127734258,Alimentos,Regular,Outro,Curitiba
Arroz,4,25.038277050478456,100.15310820191382,Higiene,VIP,Feminino,Curitiba
Sal,3,31.714566397193025,95.14369919157907,Limpeza,Novo,Feminino,São Paulo
,8,13.766300785885837,110.1304062870867,Limpeza,Novo,Feminino,Belo Horizonte
Açúcar,8,9.07692938606802,72.61543508854416,Bebidas,Novo,Feminino,São Paulo
,1,,13.543518039998212,Limpeza,Novo,Outro,Curitiba
Arroz,3,32.27072007056531,96.81216021169593,Higiene,Regular,Outro,Curitiba
Legumes,6,40.567739061782184,243.4064343706931,Limpeza,Novo,Feminino,Rio de Janeiro
Arroz,4,15.662920866161922,62.65168346464769,Higiene,VIP,Outro,Porto Alegre
,,3.2494687761005956,6.498937552201191,Limpeza,Novo,Feminino,Porto Alegre
Macarrão,4,,26.590671198328597,Limpeza,Novo,Feminino,Rio de Janeiro
,5,38.78113068167301,193.90565340836505,Higiene,Regular,Outro,Rio de Janeiro
Macarrão,,37.16335871655158,37.16335871655158,Higiene,Novo,Feminino,Rio de Janeiro
Macarrão,,,114.50189194229088,Alimentos,VIP,Masculino,Belo Horizonte
Fruta,4,37.659920389551374,150.6396815582055,Limpeza,VIP,Feminino,Curitiba
Óleo,8,11.370535054993814,90.96428043995051,Limpeza,VIP,Feminino,São Paulo
Açúcar,8,33.847064126488036,270.7765130119043,Limpeza,VIP,Masculino,São Paulo
,2,,67.0100998567085,Limpeza,Regular,Masculino,Porto Alegre
Pão,6,6.233846439889011,37.40307863933407,Higiene,VIP,Feminino,Curitiba
,,4.786317861146998,38.29054288917598,Limpeza,Regular,Feminino,Curitiba
Feijão,7,7.409320705170002,51.86524493619001,Alimentos,Novo,Masculino,Porto Alegre
,3,27.788813834264037,83.36644150279211,Higiene,Regular,Feminino,São Paulo
Macarrão,9,,253.08844337335984,Bebidas,Novo,Outro,Porto Alegre
Arroz,,26.189263356105393,157.13558013663237,Bebidas,Regular,Feminino,Rio de Janeiro
,5,13.0623925150999,65.31196257549949,Alimentos,VIP,Outro,São Paulo
Feijão,,43.65849530929935,305.60946716509545,Higiene,VIP,Outro,São Paulo
Fruta,,47.10103065932449,282.60618395594696,Alimentos,Regular,Outro,Curitiba
Açúcar,,35.36345105918753,282.90760847350026,Bebidas,Novo,Masculino,Porto Alegre
Feijão,2,32.352124496226224,64.70424899245245,Alimentos,Regular,Feminino,Rio de Janeiro
,9,8.351945232943926,75.16750709649534,Limpeza,Regular,Masculino,São Paulo
Macarrão,5,46.75746707891436,233.7873353945718,Alimentos,Regular,Outro,Porto Alegre
,,,55.858090541936924,Higiene,Regular,Feminino,Rio de Janeiro
Arroz,8,4.010307452209292,32.08245961767434,Limpeza,VIP,Masculino,São Paulo
Feijão,7,,62.61576221155344,Limpeza,VIP,Outro,Belo Horizonte
Arroz,5,42.41411040685261,212.07055203426305,Higiene,VIP,Outro,Curitiba
Macarrão,6,9.137172123419568,54.823032740517405,Alimentos,Novo,Outro,São Paulo
,,,262.16427716918787,Higiene,Regular,Outro,São Paulo
,4,41.905296402408815,167.62118560963526,Limpeza,Regular,Masculino,Rio de Janeiro
Legumes,6,9.251885980817363,55.51131588490418,Bebidas,Regular,Outro,Rio de Janeiro
Pão,2,37.58988396498003,75.17976792996006,Bebidas,Novo,Feminino,São Paulo
Óleo,2,,90.45130245956217,Bebidas,Regular,Feminino,Rio de Janeiro
Sal,,18.57775082000193,18.57775082000193,Bebidas,Novo,Feminino,Porto Alegre
Sal,4,38.2203992185653,152.8815968742612,Higiene,Novo,Feminino,Porto Alegre
,1,21.97192395074529,21.97192395074529,Alimentos,Regular,Outro,Belo Horizonte
Leite,4,38.27640597726039,153.10562390904155,Alimentos,Regular,Masculino,Curitiba
Açúcar,6,35.51711954602492,213.10271727614952,Alimentos,Novo,Masculino,Belo Horizonte
Arroz,,,9.764677889805684,Higiene,Novo,Masculino,Curitiba
Legumes,7,1.8568531816769962,12.997972271738973,Limpeza,VIP,Masculino,São Paulo
Leite,,49.555330417029005,99.11066083405801,Higiene,VIP,Outro,Curitiba
,6,9.354005282554624,56.124031695327744,Bebidas,Regular,Outro,Curitiba
,2,23.81327873417607,47.62655746835214,Alimentos,VIP,Outro,Curitiba
Óleo,8,25.71823729643185,205.7458983714548,Bebidas,Regular,Masculino,Belo Horizonte
Fruta,7,2.6027554667429884,18.21928826720092,Higiene,Novo,Masculino,Porto Alegre
Açúcar,5,5.843749740587115,29.218748702935574,Alimentos,VIP,Masculino,Curitiba
Arroz,6,39.80876978131568,238.8526186878941,Alimentos,VIP,Feminino,Rio de Janeiro
Pão,1,33.44705310552881,33.44705310552881,Higiene,Novo,Outro,São Paulo
Fruta,8,25.915647772051273,207.32518217641018,Bebidas,VIP,Feminino,Belo Horizonte
Fruta,2,24.773845208283362,49.547690416566724,Limpeza,Novo,Feminino,São Paulo
Legumes,,33.23909722880687,99.71729168642061,Higiene,Novo,Feminino,Rio de Janeiro
,4,44.28584719108327,177.14338876433308,Bebidas,Regular,Feminino,Belo Horizonte
,3,45.87330241612195,137.61990724836585,Limpeza,Regular,Masculino,Porto Alegre
,2,14.621456741217353,29.242913482434705,Limpeza,Regular,Outro,Rio de Janeiro
,,38.12472487560104,190.6236243780052,Bebidas,Regular,Feminino,Belo Horizonte
Sal,,40.795872118771186,367.16284906894066,Higiene,VIP,Masculino,Rio de Janeiro
Açúcar,9,32.31403727765415,290.8263354988874,Limpeza,Regular,Masculino,Rio de Janeiro
Leite,,38.43169318135185,192.15846590675923,Alimentos,VIP,Outro,Belo Horizonte
Arroz,2,10.650674184268393,21.301348368536786,Limpeza,Regular,Feminino,São Paulo
,,19.941728461390078,139.59209922973054,Alimentos,VIP,Masculino,Belo Horizonte
Leite,9,6.6180353237198215,59.562317913478395,Higiene,Novo,Outro,Rio de Janeiro
,9,45.41587873185292,408.74290858667626,Higiene,VIP,Feminino,Porto Alegre
Óleo,6,49.97935919258035,299.8761551554821,Alimentos,Regular,Feminino,São Paulo
,5,47.104859885407144,235.52429942703571,Higiene,Regular,Outro,Porto Alegre
Óleo,2,2.8327970249492447,5.665594049898489,Higiene,Regular,Feminino,Rio de Janeiro
,8,25.31373690177508,202.50989521420064,Bebidas,VIP,Outro,Porto Alegre
Pão,,32.268289508946644,161.34144754473323,Higiene,Regular,Masculino,Porto Alegre
,7,31.952608174137314,223.6682572189612,Alimentos,VIP,Feminino,São Paulo
Óleo,,15.60393791539573,62.41575166158292,Alimentos,Regular,Feminino,São Paulo
Fruta,1,33.77934396529489,33.77934396529489,Alimentos,VIP,Outro,São Paulo
Macarrão,1,33.23460422312155,33.23460422312155,Limpeza,Novo,Masculino,São Paulo
,4,,122.9240894431335,Limpeza,Novo,Outro,Belo Horizonte
Arroz,2,11.276884113677067,22.553768227354134,Limpeza,VIP,Masculino,São Paulo
Legumes,,47.83760100388799,430.5384090349919,Bebidas,Novo,Masculino,Belo Horizonte
Feijão,,47.97885196663303,431.8096676996973,Alimentos,Regular,Masculino,Curitiba
Arroz,,,338.2333683839946,Alimentos,Regular,Feminino,Belo Horizonte
Leite,2,46.688123375684505,93.37624675136901,Limpeza,Regular,Outro,Rio de Janeiro
Feijão,3,44.779831184226566,134.3394935526797,Bebidas,Regular,Feminino,Porto Alegre
Legumes,1,48.262698441335466,48.262698441335466,Alimentos,VIP,Masculino,Porto Alegre
Feijão,3,36.96629685946642,110.89889057839926,Limpeza,Regular,Masculino,São Paulo
,8,41.75742319907368,334.0593855925894,Bebidas,VIP,Masculino,Curitiba
,,,274.54599847285454,Bebidas,Novo,Masculino,Rio de Janeiro
Feijão,3,34.81730194790602,104.45190584371805,Alimentos,Regular,Outro,Rio de Janeiro
Feijão,4,45.67406354332576,182.69625417330303,Alimentos,Novo,Outro,Belo Horizonte
Leite,7,12.158283565432146,85.10798495802503,Limpeza,VIP,Feminino,Rio de Janeiro
Leite,4,,53.120560104156944,Bebidas,Regular,Masculino,Belo Horizonte
Pão,,5.176436484602119,10.352872969204238,Bebidas,Regular,Masculino,Rio de Janeiro
,1,12.56675140206164,12.56675140206164,Higiene,Regular,Masculino,Porto Alegre
Fruta,5,,236.14018917336756,Alimentos,VIP,Masculino,São Paulo
Macarrão,3,34.74817447228798,104.24452341686393,Limpeza,Regular,Outro,São Paulo
Arroz,3,33.65671150229291,100.97013450687872,Limpeza,VIP,Outro,Porto Alegre
,1,46.37060318353378,46.37060318353378,Alimentos,VIP,Masculino,São Paulo
Leite,8,25.98631792605487,207.89054340843896,Limpeza,Novo,Masculino,Curitiba
Óleo,1,,19.328383676346792,Bebidas,VIP,Feminino,São Paulo
Arroz,3,21.461551294355058,64.38465388306517,Bebidas,Regular,Masculino,Curitiba
Legumes,7,35.744458209150395,250.21120746405276,Alimentos,Novo,Feminino,Rio de Janeiro
Leite,8,,35.560976546675136,Higiene,VIP,Outro,Curitiba
Legumes,,,4.149628777124869,Bebidas,VIP,Outro,Rio de Janeiro
Pão,5,6.59130714126928,32.9565357063464,Higiene,Regular,Masculino,Rio de Janeiro
Legumes,,33.79913005054669,33.79913005054669,Limpeza,VIP,Outro,Porto Alegre
Arroz,3,27.63932442613845,82.91797327841536,Higiene,Regular,Masculino,Porto Alegre
,1,46.35760941972187,46.35760941972187,Alimentos,Novo,Feminino,Porto Alegre
Arroz,7,,141.32960151705947,Higiene,Novo,Outro,São Paulo
Arroz,6,39.71649534234187,238.29897205405123,Alimentos,Regular,Feminino,Belo Horizonte
Macarrão,9,37.98388366498278,341.854952984845,Higiene,Regular,Outro,São Paulo
Leite,2,6.149592995905669,12.299185991811338,Alimentos,VIP,Feminino,Rio de Janeiro
Óleo,2,4.273333510182349,8.546667020364698,Limpeza,VIP,Masculino,Curitiba
Feijão,6,29.700521978233517,178.2031318694011,Higiene,VIP,Masculino,Porto Alegre
Açúcar,7,41.87883304597458,293.15183132182204,Bebidas,Novo,Masculino,Belo Horizonte
,7,14.195257017766258,99.36679912436381,Bebidas,Novo,Masculino,São Paulo
,5,,33.96904168457676,Alimentos,VIP,Feminino,Rio de Janeiro
,4,26.466652371431888,105.86660948572755,Limpeza,Regular,Masculino,Curitiba
Óleo,1,33.16523189816564,33.16523189816564,Alimentos,Regular,Masculino,São Paulo
,,30.314212534543753,242.51370027635002,Alimentos,Novo,Feminino,Curitiba
Pão,6,34.584730163319335,207.508380979916,Limpeza,Regular,Outro,Belo Horizonte
Fruta,1,34.59653263084275,34.59653263084275,Alimentos,Novo,Masculino,Belo Horizonte
Sal,,4.48758420469666,40.38825784226994,Bebidas,VIP,Outro,Rio de Janeiro
Feijão,8,22.52886232182781,180.23089857462247,Alimentos,VIP,Masculino,Rio de Janeiro
Óleo,3,35.164686824831605,105.49406047449482,Alimentos,VIP,Outro,São Paulo
Sal,9,8.855472768084566,79.69925491276109,Higiene,Novo,Masculino,São Paulo
,8,5.70012788901051,45.60102311208408,Higiene,Regular,Outro,São Paulo
Macarrão,,3.423320655092079,20.539923930552476,Limpeza,Regular,Feminino,Porto Alegre
Legumes,1,17.29697054902222,17.29697054902222,Limpeza,VIP,Outro,Curitiba
Leite,1,34.196480262022014,34.196480262022014,Bebidas,Novo,Masculino,Porto Alegre
,,27.839925712309086,139.19962856154544,Higiene,Regular,Outro,Belo Horizonte
Óleo,2,32.849726242079484,65.69945248415897,Bebidas,Regular,Feminino,Porto Alegre
Açúcar,8,30.423278553531087,243.3862284282487,Alimentos,Regular,Masculino,São Paulo
Arroz,7,16.709694289905748,116.96786002934024,Bebidas,Regular,Outro,São Paulo
Leite,2,3.0806819856315344,6.161363971263069,Higiene,Regular,Masculino,Curitiba
Açúcar,3,30.880733975823762,92.64220192747129,Limpeza,Novo,Feminino,Curitiba
Legumes,3,25.725298835434323,77.17589650630296,Bebidas,Regular,Outro,Rio de Janeiro
Macarrão,1,2.4775196740376075,2.4775196740376075,Higiene,VIP,Outro,Porto Alegre
Pão,4,48.72393891312715,194.8957556525086,Alimentos,Regular,Outro,Porto Alegre
Feijão,,,261.34896886556004,Limpeza,Novo,Masculino,Curitiba
,,16.81657085305072,50.44971255915216,Bebidas,Novo,Outro,São Paulo
Sal,9,37.52282720533641,337.7054448480277,Higiene,Novo,Feminino,Belo Horizonte
Sal,,31.46290494643572,31.46290494643572,Limpeza,VIP,Feminino,Porto Alegre
Feijão,3,44.50410063254053,133.51230189762157,Bebidas,Novo,Outro,São Paulo
Leite,4,45.3586273636761,181.4345094547044,Alimentos,Regular,Masculino,Curitiba
Sal,3,4.964117194026837,14.892351582080511,Bebidas,VIP,Masculino,Curitiba
Arroz,1,,41.77017224346169,Higiene,Novo,Outro,Porto Alegre
Sal,6,9.83548530033273,59.01291180199638,Higiene,Novo,Masculino,Curitiba
Leite,8,,267.30963614164335,Alimentos,Novo,Feminino,Belo Horizonte
Feijão,6,39.842126641474,239.052759848844,Bebidas,Regular,Masculino,São Paulo
,4,4.898107767676345,19.59243107070538,Alimentos,Novo,Masculino,Porto Alegre
Macarrão,,31.557712703084462,31.557712703084462,Alimentos,Novo,Masculino,Belo Horizonte
,,,55.698409083852376,Alimentos,Regular,Masculino,São Paulo
Sal,1,12.496388945130827,12.496388945130827,Limpeza,VIP,Feminino,Porto Alegre
Arroz,,,159.91373636870938,Bebidas,VIP,Outro,Porto Alegre
Legumes,2,20.640750426807948,41.281500853615896,Alimentos,Novo,Feminino,Porto Alegre
,2,28.489765474183574,56.97953094836715,Higiene,Regular,Outro,Belo Horizonte
Pão,9,45.82386957123762,412.41482614113863,Alimentos,VIP,Outro,Rio de Janeiro
,3,6.92211043207204,20.766331296216123,Higiene,Novo,Feminino,Belo Horizonte
Açúcar,1,48.20621187616117,48.20621187616117,Alimentos,VIP,Masculino,Porto Alegre
Óleo,,31.60416920660895,94.81250761982685,Bebidas,VIP,Feminino,Rio de Janeiro
Pão,1,23.324225011506346,23.324225011506346,Limpeza,VIP,Masculino,Porto Alegre
Óleo,6,38.118386504144375,228.71031902486624,Higiene,Regular,Outro,Belo Horizonte
,5,27.760890428459295,138.80445214229647,Bebidas,Novo,Feminino,Curitiba
Arroz,7,9.161009859647399,64.1270690175318,Alimentos,Novo,Masculino,Rio de Janeiro
Óleo,9,34.24624656366749,308.21621907300744,Alimentos,VIP,Outro,São Paulo
Leite,,10.042848893546306,30.12854668063892,Alimentos,Regular,Outro,Rio de Janeiro
Óleo,6,11.460741169509355,68.76444701705613,Higiene,Regular,Feminino,Rio de Janeiro
Feijão,4,48.0052194578448,192.0208778313792,Limpeza,VIP,Masculino,Rio de Janeiro
,,12.252901308521567,98.02321046817254,Higiene,Novo,Masculino,Belo Horizonte
Legumes,3,37.35561791667216,112.06685375001648,Higiene,VIP,Outro,Belo Horizonte
Macarrão,,46.706403547146124,420.3576319243151,Higiene,Regular,Masculino,Curitiba
Açúcar,,7.76166071481455,15.5233214296291,Alimentos,Novo,Feminino,Belo Horizonte
Arroz,,23.39182868040187,93.56731472160747,Bebidas,VIP,Outro,Curitiba
Leite,2,17.6164350440806,35.2328700881612,Alimentos,Regular,Masculino,Curitiba
Macarrão,8,8.726226754952037,69.8098140396163,Limpeza,Novo,Masculino,Belo Horizonte
,,8.389612619533533,25.1688378586006,Bebidas,Novo,Outro,São Paulo
,4,31.11699390105685,124.4679756042274,Limpeza,Regular,Outro,Curitiba
Fruta,5,27.313013551960065,136.5650677598003,Higiene,Regular,Masculino,Rio de Janeiro
Pão,7,48.79063139790952,341.53441978536665,Bebidas,Novo,Feminino,Curitiba
Pão,,3.1266466008459197,18.75987960507552,Bebidas,VIP,Outro,Belo Horizonte
,2,,20.996543516897336,Limpeza,Novo,Masculino,Porto Alegre
Sal,,,109.13859046496995,Higiene,Novo,Masculino,São Paulo
,,48.593646807555196,97.18729361511039,Bebidas,VIP,Outro,São Paulo
Arroz,1,27.53390957542908,27.53390957542908,Higiene,Regular,Masculino,Rio de Janeiro
Leite,,10.175624279134826,50.87812139567413,Higiene,Novo,Feminino,Belo Horizonte
,,43.025700530928056,172.10280212371222,Bebidas,Novo,Outro,São Paulo
Arroz,8,13.51318978175924,108.10551825407391,Higiene,Novo,Feminino,Rio de Janeiro
Leite,3,40.76344560106593,122.29033680319779,Alimentos,Regular,Feminino,Curitiba
Feijão,8,31.981181923670714,255.84945538936572,Higiene,Novo,Masculino,Rio de Janeiro
Óleo,4,,124.23592005230334,Limpeza,Regular,Feminino,Rio de Janeiro
Fruta,1,,34.39775486799338,Limpeza,Regular,Masculino,São Paulo
Legumes,4,,159.5519191448022,Higiene,Regular,Feminino,Curitiba
Feijão,9,6.089758565863337,54.80782709277003,Bebidas,VIP,Feminino,Belo Horizonte
Sal,8,,198.62971830907912,Alimentos,Novo,Feminino,Rio de Janeiro
Fruta,8,11.50002768911745,92.0002215129396,Alimentos,Regular,Masculino,Belo Horizonte
Sal,8,11.952190326914176,95.6175226153134,Higiene,VIP,Masculino,São Paulo
Pão,8,28.102445683240642,224.81956546592514,Limpeza,Regular,Feminino,Belo Horizonte
,1,28.01379786095787,28.01379786095787,Higiene,VIP,Masculino,Porto Alegre
Açúcar,1,,18.458230512025708,Alimentos,VIP,Masculino,Porto Alegre
Legumes,7,27.903725268828747,195.32607688180124,Limpeza,Novo,Outro,Rio de Janeiro
,4,14.934136676668455,59.73654670667382,Limpeza,Regular,Masculino,Curitiba
,,47.712850583950434,286.2771035037026,Higiene,Novo,Outro,Belo Horizonte
Óleo,8,26.800272648578755,214.40218118863004,Limpeza,VIP,Feminino,Rio de Janeiro
Sal,8,24.79602608372623,198.36820866980983,Limpeza,Novo,Feminino,Belo Horizonte
Leite,,46.31996102545244,92.63992205090489,Limpeza,VIP,Masculino,São Paulo
